,age,workclass,final_weight,education,education-num,marital-status,occupation,relationship,race,sex,cap-gain,cap-loss,hours-per-week,native-country,sum_N
10089,50.0, Private,137299.0, Assoc-acdm,12.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,<=N
10090,40.0, Private,171305.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,60.0, United-States,>N
10091,33.0, Local-gov,190027.0, HS-grad,9.0, Divorced, Other-service, Own-child, Black, Female,0.0,0.0,40.0, United-States,<=N
10092,20.0, Private,376416.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
10093,17.0, Local-gov,236831.0, 12th,8.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,15.0, United-States,<=N
10094,27.0, Private,170148.0, Bachelors,13.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,28.0, United-States,<=N
10095,66.0, Private,366425.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10096,53.0, Private,95864.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,50.0, England,>N
10097,71.0, Private,37435.0, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,3.0, United-States,<=N
10098,39.0, Self-emp-not-inc,151835.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10099,36.0, Private,149419.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,55.0, United-States,<=N
10100,20.0, Private,224238.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,6.0, United-States,<=N
10101,56.0, Private,359972.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, England,>N
10102,60.0, Private,23063.0, 7th-8th,4.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10103,43.0, Private,198282.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10104,46.0, Self-emp-inc,211020.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, Germany,>N
10105,42.0, Private,104196.0, HS-grad,9.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=N
10106,56.0, Private,133819.0, HS-grad,9.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
10107,31.0, Private,328734.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,2238.0,40.0, United-States,<=N
10108,34.0, Self-emp-not-inc,41210.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States,<=N
10109,38.0, Private,225399.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10110,32.0, Private,13862.0, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,38.0, United-States,<=N
10111,32.0, Local-gov,43959.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>N
10112,44.0, Private,83827.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States,<=N
10113,24.0, Private,157332.0, Assoc-voc,11.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
10114,48.0, Private,163706.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,70.0, United-States,>N
10115,43.0, Private,211517.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,1669.0,45.0, United-States,<=N
10116,69.0, Private,92852.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,5.0, United-States,<=N
10117,39.0, Self-emp-not-inc,192626.0, HS-grad,9.0, Separated, Farming-fishing, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=N
10118,55.0, Private,115439.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10119,27.0, Private,98769.0, Assoc-voc,11.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,<=N
10120,29.0, Private,66473.0, Some-college,10.0, Never-married, Farming-fishing, Unmarried, White, Male,0.0,0.0,50.0, United-States,<=N
10121,41.0, Self-emp-not-inc,138077.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,10.0, United-States,>N
10122,30.0, Local-gov,339388.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,72.0, United-States,<=N
10123,28.0, Private,195520.0, Assoc-voc,11.0, Never-married, Adm-clerical, Other-relative, White, Male,0.0,0.0,40.0, Ireland,<=N
10124,68.0, Private,204680.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,37.0, United-States,<=N
10125,55.0, Private,184948.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10126,37.0, Private,356231.0, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,2129.0,65.0, United-States,<=N
10127,55.0, Private,204334.0, Prof-school,15.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,55.0, England,>N
10128,60.0, Self-emp-inc,96660.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,8.0, United-States,<=N
10129,44.0, Private,184871.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>N
10130,45.0, Private,298950.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10131,37.0, Private,238802.0, HS-grad,9.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
10132,58.0, Private,242670.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,20.0, United-States,<=N
10133,47.0, Private,183186.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,>N
10134,18.0, Private,34125.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,10.0, United-States,<=N
10135,23.0, Private,158996.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,38.0, United-States,<=N
10136,35.0, Local-gov,203883.0, Some-college,10.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=N
10137,61.0, Self-emp-inc,248160.0, 10th,6.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,40.0, United-States,>N
10138,54.0, Private,548361.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,98.0, United-States,<=N
10139,21.0, Private,203914.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,19.0, United-States,<=N
10140,53.0, State-gov,91121.0, Masters,14.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
10141,46.0, Self-emp-not-inc,139397.0, 10th,6.0, Separated, Exec-managerial, Unmarried, White, Female,0.0,0.0,15.0, Ecuador,<=N
10142,56.0, Private,208640.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>N
10143,46.0, Private,183013.0, Bachelors,13.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=N
10144,36.0, Private,161141.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10145,54.0, Private,343333.0, Bachelors,13.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,80.0, United-States,<=N
10146,35.0, State-gov,210866.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10147,26.0, Private,359854.0, Bachelors,13.0, Never-married, Priv-house-serv, Other-relative, White, Female,0.0,0.0,35.0, Mexico,<=N
10148,49.0, Self-emp-inc,235646.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,47.0, United-States,<=N
10149,60.0, Self-emp-not-inc,157588.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,99.0, United-States,<=N
10150,55.0, Private,200734.0, HS-grad,9.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,<=N
10151,21.0, Private,212213.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,<=N
10152,38.0, Private,248941.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10153,41.0, Local-gov,291831.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States,>N
10154,43.0, State-gov,114191.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,<=N
10155,54.0, Self-emp-inc,151580.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,>N
10156,46.0, Private,331498.0, Doctorate,16.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
10157,20.0, Private,139989.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,40.0, United-States,<=N
10158,35.0, Private,187167.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States,<=N
10159,24.0, Private,299528.0, Some-college,10.0, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,50.0, Taiwan,<=N
10160,41.0, Private,226608.0, 1st-4th,2.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico,<=N
10161,36.0, Private,306361.0, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Male,0.0,0.0,40.0, United-States,<=N
10162,40.0, Self-emp-not-inc,213416.0, 5th-6th,3.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,10.0, Mexico,<=N
10163,23.0, Private,85139.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
10164,37.0, Private,48779.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=N
10165,71.0, Self-emp-inc,146365.0, Some-college,10.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,24.0, United-States,<=N
10166,36.0, Private,355856.0, 5th-6th,3.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, China,<=N
10167,51.0, Private,39264.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States,<=N
10168,30.0, Private,117028.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=N
10169,40.0, Private,266631.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, Haiti,<=N
10170,26.0, Private,152263.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,45.0, United-States,<=N
10171,49.0, Private,387074.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10172,30.0, Private,245211.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,2002.0,43.0, United-States,<=N
10173,48.0, Private,136455.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,16.0, United-States,<=N
10174,53.0, State-gov,153486.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,>N
10175,31.0, Private,105479.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,>N
10176,40.0, Private,409902.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Black, Female,0.0,0.0,40.0, United-States,<=N
10177,21.0, Private,133515.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Own-child, White, Female,594.0,0.0,40.0, United-States,<=N
10178,38.0, Private,89202.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
10179,37.0, Private,185692.0, 10th,6.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,84.0, United-States,<=N
10180,34.0, Private,157024.0, 10th,6.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,20.0, United-States,<=N
10181,53.0, Private,230936.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,>N
10182,21.0, Private,57298.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,35.0, United-States,<=N
10183,26.0, Private,82488.0, Masters,14.0, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines,<=N
10184,29.0, Private,606111.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
10185,44.0, Private,235182.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
10186,22.0, Private,150336.0, Some-college,10.0, Divorced, Tech-support, Other-relative, White, Female,0.0,0.0,40.0, United-States,<=N
10187,43.0, Federal-gov,145175.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,42.0, United-States,>N
10188,39.0, Private,186719.0, Some-college,10.0, Separated, Craft-repair, Unmarried, White, Female,0.0,0.0,25.0, United-States,<=N
10189,38.0, Local-gov,325538.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
10190,67.0, Private,192995.0, HS-grad,9.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,35.0, United-States,<=N
10191,31.0, Private,103596.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,65.0, United-States,<=N
10192,30.0, Private,207172.0, 11th,7.0, Never-married, Protective-serv, Not-in-family, White, Female,0.0,0.0,35.0, United-States,<=N
10193,53.0, Self-emp-not-inc,237729.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,3411.0,0.0,65.0, United-States,<=N
10194,44.0, Private,121718.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,48.0, United-States,>N
10195,43.0, Private,196344.0, 5th-6th,3.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Mexico,<=N
10196,22.0, Private,100235.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
10197,31.0, Private,161153.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
10198,44.0, Private,303619.0, 11th,7.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
10199,88.0, Self-emp-not-inc,141646.0, 7th-8th,4.0, Widowed, Farming-fishing, Not-in-family, White, Male,0.0,0.0,5.0, United-States,<=N
10200,21.0, Private,293726.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,60.0, United-States,<=N
10201,31.0, Private,190772.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,1590.0,35.0, United-States,<=N
10202,35.0, Local-gov,91124.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
10203,30.0, Private,318912.0, Bachelors,13.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,55.0, United-States,<=N
10204,48.0, Private,355978.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10205,68.0, Private,81468.0, HS-grad,9.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,16.0, United-States,<=N
10206,64.0, Private,183672.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
10207,49.0, Private,140826.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999.0,0.0,50.0, United-States,>N
10208,44.0, Private,146659.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,>N
10209,18.0, Private,294720.0, 11th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,12.0, United-States,<=N
10210,34.0, Private,284629.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10211,29.0, Local-gov,128091.0, HS-grad,9.0, Never-married, Transport-moving, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=N
10212,23.0, Private,153643.0, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, Black, Male,0.0,0.0,40.0, United-States,<=N
10213,36.0, Self-emp-inc,173968.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10214,29.0, Private,168479.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
10215,34.0, Private,303177.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, Mexico,<=N
10216,27.0, Self-emp-not-inc,189030.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
10217,57.0, Local-gov,261584.0, Some-college,10.0, Separated, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,<=N
10218,24.0, Private,131230.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
10219,54.0, Private,138852.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,60.0, United-States,<=N
10220,18.0, Private,137532.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States,<=N
10221,25.0, Private,67222.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines,<=N
10222,28.0, Private,278736.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico,<=N
10223,87.0, Private,143574.0, HS-grad,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,16.0, United-States,<=N
10224,54.0, Private,283725.0, Masters,14.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
10225,21.0, Private,131404.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,25.0, United-States,<=N
10226,43.0, Private,185015.0, 5th-6th,3.0, Married-spouse-absent, Priv-house-serv, Other-relative, White, Female,0.0,0.0,40.0, El-Salvador,<=N
10227,43.0, Federal-gov,47902.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,3908.0,0.0,40.0, United-States,<=N
10228,38.0, Private,272017.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
10229,46.0, Private,224559.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,35.0, United-States,<=N
10230,65.0, Private,138247.0, Some-college,10.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,22.0, United-States,<=N
10231,39.0, Private,365465.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
10232,60.0, Self-emp-not-inc,69887.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
